id,character_id,name,is_default,sort_order,image_url,image_local_url,combat_type,side,gender,species,tags,source_url
kamalakhan3,msmarvelkamalakhan,Marvel Studios' Ms. Marvel,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/kamalakhan3.png,/mff-assets/uniforms/kamalakhan3.webp,Speed,Hero,Female,Human,"{""Strong"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/kamalakhan3/skills
kamalakhan4,msmarvelkamalakhan,Marvel Studios' The Marvels,false,5,https://thanosvibs.money/images-thumbnails/portraits/md/kamalakhan4.png,/mff-assets/uniforms/kamalakhan4.webp,Speed,Hero,Female,Human,"{""Strong"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/kamalakhan4/skills
mysterio,mysterio,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/mysterio.png,/mff-assets/uniforms/mysterio.webp,Blast,Villain,Male,Human,"{""Mind"",""Sinister Six"",""Energy"",""Lightning"",""Instinct:Cruelty"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/mysterio/skills
mysterio1,mysterio,Spider-Man: Far From Home,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/mysterio1.png,/mff-assets/uniforms/mysterio1.webp,Blast,Villain,Male,Human,"{""Mind"",""Sinister Six"",""Energy"",""Lightning"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/mysterio1/skills
mysterio2,mysterio,Summer Mystery,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/mysterio2.png,/mff-assets/uniforms/mysterio2.webp,Blast,Villain,Male,Human,"{""Mind"",""Sinister Six"",""Energy"",""Lightning"",""Instinct:Cruelty"",""Source:Original"",""Transcended""}",https://thanosvibs.money/api/characters/mysterio2/skills
mystique,mystique,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/mystique.png,/mff-assets/uniforms/mystique.webp,Speed,Villain,Female,Mutant,"{""Agility"",""Weapons Master"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/mystique/skills
mystique1,mystique,Hellfire Gala,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/mystique1.png,/mff-assets/uniforms/mystique1.webp,Speed,Villain,Female,Mutant,"{""Agility"",""Weapons Master"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/mystique1/skills
namor,namor,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/namor.png,/mff-assets/uniforms/namor.webp,Combat,Hero,Male,Mutant,"{""Strong"",""Durability"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/namor/skills
namor2,namor,Black Panther: Wakanda Forever,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/namor2.png,/mff-assets/uniforms/namor2.webp,Combat,Villain,Male,Mutant,"{""Strong"",""Durability"",""Physical"",""Cold"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/namor2/skills
namor1,namor,Phoenix Five,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/namor1.png,/mff-assets/uniforms/namor1.webp,Combat,Villain,Male,Mutant,"{""Strong"",""Durability"",""Phoenix Force"",""Physical"",""Fire"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/namor1/skills
nebula,nebula,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/nebula.png,/mff-assets/uniforms/nebula.webp,Combat,Villain,Female,Alien,"{""Shock"",""Weapons Master"",""Machine"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/nebula/skills
nebula1,nebula,Classic,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/nebula1.png,/mff-assets/uniforms/nebula1.webp,Combat,Villain,Female,Alien,"{""Shock"",""Weapons Master"",""Machine"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/nebula1/skills
nebula4,nebula,Marvel Studios' Avengers: Endgame,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/nebula4.png,/mff-assets/uniforms/nebula4.webp,Combat,Hero,Female,Alien,"{""Shock"",""Weapons Master"",""Machine"",""Physical"",""Lightning"",""Energy"",""Instinct:Destruction"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/nebula4/skills
nebula6,nebula,Marvel Studios' What If...?,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/nebula6.png,/mff-assets/uniforms/nebula6.webp,Combat,Hero,Female,Alien,"{""Weapons Master"",""Machine"",""Physical"",""Fire"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Transcended"",""Alias:Super Nova Nebula""}",https://thanosvibs.money/api/characters/nebula6/skills
nebula5,nebula,Team Suit,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/nebula5.png,/mff-assets/uniforms/nebula5.webp,Combat,Hero,Female,Alien,"{""Shock"",""Weapons Master"",""Machine"",""Physical"",""Lightning"",""Energy"",""Instinct:Destruction"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/nebula5/skills
negasonicteenagewarhead,negasonicteenagewarhead,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/negasonicteenagewarhead.png,/mff-assets/uniforms/negasonicteenagewarhead.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Fast Movement"",""Energy Projection"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/negasonicteenagewarhead/skills
nickfury1,nickfury,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/nickfury1.png,/mff-assets/uniforms/nickfury1.webp,Speed,Hero,Male,Human,"{""Agent"",""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/nickfury1/skills
nickfury2,nickfury,Marvel Studios' Captain Marvel,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/nickfury2.png,/mff-assets/uniforms/nickfury2.webp,Speed,Hero,Male,Human,"{""Agent"",""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/nickfury2/skills
nickfury3,nickfury,Marvel Studios' The Marvels,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/nickfury3.png,/mff-assets/uniforms/nickfury3.webp,Speed,Hero,Male,Human,"{""Agent"",""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/nickfury3/skills
nickfury4,nickfury,Secret Avengers,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/nickfury4.png,/mff-assets/uniforms/nickfury4.webp,Speed,Hero,Male,Human,"{""Agent"",""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/nickfury4/skills
nightcrawler,nightcrawler,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/nightcrawler.png,/mff-assets/uniforms/nightcrawler.webp,Speed,Hero,Male,Mutant,"{""Agility"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/nightcrawler/skills
nightcrawler2,nightcrawler,Classic,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/nightcrawler2.png,/mff-assets/uniforms/nightcrawler2.webp,Speed,Hero,Male,Mutant,"{""Agility"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/nightcrawler2/skills
nightcrawler1,nightcrawler,X-Force,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/nightcrawler1.png,/mff-assets/uniforms/nightcrawler1.webp,Speed,Hero,Male,Mutant,"{""Agility"",""Leadership"",""Physical"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/nightcrawler1/skills
nova,novarichardrider,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/nova.png,/mff-assets/uniforms/nova.webp,Universal,Hero,Male,Human,"{""Energy Projection"",""Leadership"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/nova/skills
nova1,novarichardrider,Marvel Cosmic Invasion,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/nova1.png,/mff-assets/uniforms/nova1.webp,Universal,Hero,Male,Human,"{""Energy Projection"",""Leadership"",""Energy"",""Instinct:Justice"",""Source:Collab"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/nova1/skills
samalexander,novasamalexander,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/samalexander.png,/mff-assets/uniforms/samalexander.webp,Universal,Hero,Male,Human,"{""Fast Movement"",""Energy Projection"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/samalexander/skills
odin,odin,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/odin.png,/mff-assets/uniforms/odin.webp,Universal,Hero,Male,Alien,"{""Command"",""Energy Projection"",""Energy"",""Physical"",""Cold"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/odin/skills
odin1,odin,All-Father,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/odin1.png,/mff-assets/uniforms/odin1.webp,Universal,Hero,Male,Alien,"{""Command"",""Energy Projection"",""Energy"",""Physical"",""Cold"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/odin1/skills
odin2,odin,"Avengers 1,000,000 BC",false,2,https://thanosvibs.money/images-thumbnails/portraits/md/odin2.png,/mff-assets/uniforms/odin2.webp,Universal,Hero,Male,Alien,"{""Command"",""Energy Projection"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/odin2/skills
odin3,odin,Lord of Asgard,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/odin3.png,/mff-assets/uniforms/odin3.webp,Universal,Hero,Male,Alien,"{""Command"",""Energy Projection"",""Energy"",""Lightning"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/odin3/skills
okoye,okoye,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/okoye.png,/mff-assets/uniforms/okoye.webp,Speed,Hero,Female,Human,"{""Agility"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-3""}",https://thanosvibs.money/api/characters/okoye/skills
omegared,omegared,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/omegared.png,/mff-assets/uniforms/omegared.webp,Combat,Villain,Male,Mutant,"{""Healing"",""Pure Evil"",""Strong"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-3""}",https://thanosvibs.money/api/characters/omegared/skills
philcoulson,philcoulson,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/philcoulson.png,/mff-assets/uniforms/philcoulson.webp,Blast,Hero,Male,Human,"{""Command"",""Agent"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Tv"",""Tier-3""}",https://thanosvibs.money/api/characters/philcoulson/skills
philcoulson1,philcoulson,A.O.S. Season 3,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/philcoulson1.png,/mff-assets/uniforms/philcoulson1.webp,Blast,Hero,Male,Human,"{""Command"",""Agent"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Tv"",""Tier-3""}",https://thanosvibs.money/api/characters/philcoulson1/skills
philcoulson2,philcoulson,Winter Ops,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/philcoulson2.png,/mff-assets/uniforms/philcoulson2.webp,Blast,Hero,Male,Human,"{""Command"",""Agent"",""Energy"",""Instinct:Justice"",""Source:Original"",""Tier-3""}",https://thanosvibs.money/api/characters/philcoulson2/skills
phylavell,phylavell,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/phylavell.png,/mff-assets/uniforms/phylavell.webp,Universal,Hero,Female,Alien,"{""Energy Projection"",""Leadership"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/phylavell/skills
phylavell1,phylavell,Marvel Cosmic Invasion,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/phylavell1.png,/mff-assets/uniforms/phylavell1.webp,Universal,Hero,Female,Alien,"{""Energy Projection"",""Leadership"",""Energy"",""Instinct:Order"",""Source:Collab"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/phylavell1/skills
polaris,polaris,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/polaris.png,/mff-assets/uniforms/polaris.webp,Blast,Hero,Female,Mutant,"{""Energy Projection"",""Fast Movement"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/polaris/skills
polaris1,polaris,Uncanny X-Men,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/polaris1.png,/mff-assets/uniforms/polaris1.webp,Blast,Villain,Female,Mutant,"{""Energy Projection"",""Fast Movement"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/polaris1/skills
professorx,professorx,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/professorx.png,/mff-assets/uniforms/professorx.webp,Blast,Hero,Male,Mutant,"{""Leadership"",""Mind"",""Mind Resist"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/professorx/skills
professorx1,professorx,Classic,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/professorx1.png,/mff-assets/uniforms/professorx1.webp,Blast,Hero,Male,Mutant,"{""Leadership"",""Mind"",""Mind Resist"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/professorx1/skills
professorx2,professorx,Quiet Council,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/professorx2.png,/mff-assets/uniforms/professorx2.webp,Blast,Hero,Male,Mutant,"{""Leadership"",""Mind"",""Mind Resist"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/professorx2/skills
proximamidnight,proximamidnight,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/proximamidnight.png,/mff-assets/uniforms/proximamidnight.webp,Universal,Villain,Female,Alien,"{""Agility"",""Fast Movement"",""Black Order"",""Energy"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Tier-3""}",https://thanosvibs.money/api/characters/proximamidnight/skills
proximamidnight2,proximamidnight,Dark Obsidian Armor,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/proximamidnight2.png,/mff-assets/uniforms/proximamidnight2.webp,Universal,Villain,Female,Alien,"{""Agility"",""Fast Movement"",""Black Order"",""Energy"",""Instinct:Destruction"",""Source:Original"",""Tier-3""}",https://thanosvibs.money/api/characters/proximamidnight2/skills
proximamidnight1,proximamidnight,Marvel Studios' Avengers: Infinity War,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/proximamidnight1.png,/mff-assets/uniforms/proximamidnight1.webp,Universal,Villain,Female,Alien,"{""Agility"",""Fast Movement"",""Black Order"",""Energy"",""Physical"",""Instinct:Destruction"",""Source:Mcu"",""Tier-3""}",https://thanosvibs.money/api/characters/proximamidnight1/skills
psylocke,psylocke,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/psylocke.png,/mff-assets/uniforms/psylocke.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Mind"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/psylocke/skills
psylocke2,psylocke,Disassembled,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/psylocke2.png,/mff-assets/uniforms/psylocke2.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Mind"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/psylocke2/skills
psylocke3,psylocke,Hellfire Gala,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/psylocke3.png,/mff-assets/uniforms/psylocke3.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Mind"",""Energy"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended"",""Alias:Captain Britain""}",https://thanosvibs.money/api/characters/psylocke3/skills
psylocke4,psylocke,Summer Vacation,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/psylocke4.png,/mff-assets/uniforms/psylocke4.webp,Blast,Hero,Female,Mutant,"{""Agility"",""Mind"",""Energy"",""Instinct:Order"",""Source:Original"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/psylocke4/skills
punisher,punisher,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/punisher.png,/mff-assets/uniforms/punisher.webp,Combat,Hero,Male,Human,"{""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/punisher/skills
punisher5,punisher,Cosmic Ghost Rider,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/punisher5.png,/mff-assets/uniforms/punisher5.webp,Universal,Villain,Male,Human,"{""Power Cosmic"",""Flame"",""Physical"",""Fire"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/punisher5/skills
punisher6,punisher,Fist of the Beast,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/punisher6.png,/mff-assets/uniforms/punisher6.webp,Combat,Hero,Male,Human,"{""Leadership"",""Weapons Master"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/punisher6/skills
punisher4,punisher,Marvel Legacy,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/punisher4.png,/mff-assets/uniforms/punisher4.webp,Combat,Hero,Male,Human,"{""Leadership"",""Weapons Master"",""Machine"",""Energy"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/punisher4/skills
